student_id,year,term,department,program,student_type,gender,race_ethnicity,age,residency_status,first_generation,financial_aid,unmet_financial_need,credits_attempted,credits_completed,completion_rate,attendance_rate,engagement_score,advising_visits,tutoring_visits,online_courses,gpa,risk_level,retention_probability,retained,graduation_probability,graduated
S04353,2026,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,22,International,Yes,Yes,3120.0,33,30,92.2,89.1,91.3,2,1,0,2.75,Low,0.745,Yes,0.555,Yes
S04354,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Male,White,24,International,Yes,No,12489.0,33,33,100.0,78.6,69.1,0,2,2,3.3,Medium,0.525,No,0.534,No
S04355,2025,Fall,Public Health,BS Public Health,Undergraduate,Female,White,21,In-state,Yes,No,4646.0,24,24,100.0,89.0,80.2,4,1,1,3.36,Low,0.804,Yes,0.673,No
S04356,2024,Fall,Data Science,BS Health Data Science,Undergraduate,Female,Black,19,In-state,Yes,No,7897.0,30,26,87.7,72.6,61.9,0,0,1,3.55,Medium,0.554,Yes,0.496,Yes
S04357,2026,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Asian,24,In-state,Yes,Yes,4223.0,30,28,92.6,71.8,94.8,5,2,0,2.56,Medium,0.637,Yes,0.459,No
S04358,2024,Spring,Nutrition,BS Nutrition,Undergraduate,Male,White,19,Out-of-state,No,No,7639.0,30,29,97.6,82.7,70.1,2,0,2,3.18,Low,0.675,Yes,0.548,Yes
S04359,2023,Spring,Public Health,MS Epidemiology,Graduate,Female,Other/Unknown,31,In-state,No,No,10344.0,27,27,99.3,100.0,37.6,1,1,4,3.3,Medium,0.593,No,0.542,No
S04360,2022,Fall,Social Work,BSW,Undergraduate,Male,Black,23,Out-of-state,No,Yes,9562.0,24,22,93.4,100.0,58.1,3,2,0,2.86,Medium,0.62,No,0.509,Yes
S04361,2025,Fall,Nutrition,MS Nutrition,Graduate,Male,Hispanic/Latino,26,In-state,No,No,8654.0,21,21,100.0,87.4,93.6,4,2,3,4.0,Low,0.869,Yes,0.813,Yes
S04362,2025,Spring,Social Work,MSW,Graduate,Nonbinary,White,22,In-state,Yes,Yes,10322.0,30,28,93.2,73.5,57.8,4,0,2,2.62,Medium,0.469,Yes,0.341,No
S04363,2023,Fall,Data Science,MS Health Data Science,Graduate,Female,Asian,32,Out-of-state,No,Yes,11633.0,27,27,100.0,87.9,81.9,5,1,2,3.67,Low,0.816,Yes,0.767,Yes
S04364,2025,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Other/Unknown,22,In-state,No,Yes,670.0,33,33,100.0,88.4,52.2,4,0,1,3.88,Low,0.817,No,0.746,Yes
S04365,2025,Spring,Data Science,BS Health Data Science,Undergraduate,Female,White,21,In-state,No,No,5711.0,27,27,100.0,72.3,59.5,3,0,1,3.1,Low,0.613,Yes,0.433,No
S04366,2022,Fall,Nutrition,BS Nutrition,Undergraduate,Nonbinary,White,22,In-state,No,No,4787.0,27,25,92.0,86.3,69.7,2,3,0,2.13,Medium,0.497,Yes,0.285,No
S04367,2025,Spring,Public Health,BS Public Health,Undergraduate,Female,White,21,In-state,No,Yes,899.0,31,30,97.1,67.7,62.7,0,3,1,3.14,Medium,0.532,Yes,0.385,No
S04368,2023,Spring,Public Health,BS Public Health,Undergraduate,Male,White,25,In-state,No,Yes,4506.0,33,28,85.2,79.6,43.7,2,0,0,3.61,Medium,0.611,No,0.544,Yes
S04369,2023,Spring,Public Health,BS Public Health,Undergraduate,Male,Other/Unknown,18,Out-of-state,No,Yes,5439.0,27,27,100.0,93.3,73.9,3,4,1,2.85,Low,0.726,No,0.55,No
S04370,2025,Fall,Health Administration,MHA,Graduate,Male,Multiracial,29,In-state,Yes,Yes,6226.0,30,30,100.0,94.1,72.3,5,2,2,2.99,Low,0.78,No,0.639,Yes
S04371,2023,Spring,Data Science,MS Health Data Science,Graduate,Female,White,28,In-state,Yes,Yes,8418.0,24,24,98.7,92.8,53.3,3,1,1,4.0,Low,0.799,Yes,0.737,Yes
S04372,2026,Spring,Data Science,BS Health Data Science,Undergraduate,Male,White,25,Out-of-state,Yes,No,9023.0,32,28,86.2,92.5,61.3,1,2,1,4.0,Low,0.772,Yes,0.745,Yes
S04373,2025,Spring,Public Health,BS Public Health,Undergraduate,Female,Black,22,In-state,Yes,Yes,10076.0,27,27,100.0,100.0,73.5,4,5,2,2.85,Medium,0.681,Yes,0.608,Yes
S04374,2023,Fall,Health Administration,BS Health Administration,Undergraduate,Female,White,21,In-state,No,Yes,4260.0,32,29,90.8,74.9,96.3,5,1,3,2.39,Medium,0.632,Yes,0.445,Yes
S04375,2024,Fall,Nutrition,MS Nutrition,Graduate,Female,Hispanic/Latino,31,International,No,No,12383.0,21,21,100.0,97.9,69.8,6,1,2,3.58,Low,0.823,Yes,0.754,Yes
S04376,2025,Spring,Nutrition,BS Nutrition,Undergraduate,Male,White,19,In-state,No,Yes,7461.0,27,22,80.0,78.9,63.3,2,1,1,2.55,Medium,0.476,Yes,0.305,No
S04377,2024,Spring,Social Work,MSW,Graduate,Female,Other/Unknown,36,In-state,No,Yes,7188.0,21,20,96.5,95.3,46.8,0,4,2,3.17,Low,0.649,No,0.449,Yes
S04378,2022,Fall,Social Work,BSW,Undergraduate,Nonbinary,Asian,25,In-state,Yes,Yes,4887.0,32,30,93.7,71.9,80.5,3,0,3,3.87,Low,0.783,Yes,0.711,Yes
S04379,2025,Fall,Public Health,BS Public Health,Undergraduate,Male,Black,20,In-state,Yes,Yes,3114.0,33,30,91.0,74.3,62.8,0,1,1,2.28,High,0.306,Yes,0.142,Yes
S04380,2023,Fall,Data Science,BS Health Data Science,Undergraduate,Male,White,24,Out-of-state,Yes,Yes,5923.0,30,27,91.5,84.5,89.9,0,4,1,2.85,Medium,0.62,Yes,0.49,No
S04381,2026,Fall,Data Science,BS Health Data Science,Undergraduate,Male,Hispanic/Latino,20,Out-of-state,No,No,9207.0,27,25,94.4,77.7,61.1,2,3,1,3.73,Low,0.689,No,0.606,No
S04382,2024,Spring,Social Work,MSW,Graduate,Male,Hispanic/Latino,26,In-state,No,No,13927.0,27,26,94.7,91.2,79.5,4,3,2,3.73,Low,0.802,Yes,0.769,Yes
S04383,2024,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,20,In-state,No,Yes,2653.0,33,33,99.9,91.7,70.3,4,2,2,3.16,Low,0.782,Yes,0.658,Yes
S04384,2022,Fall,Public Health,MPH,Graduate,Female,Hispanic/Latino,22,International,Yes,Yes,10461.0,30,25,82.3,75.7,73.1,2,4,1,3.68,Medium,0.659,Yes,0.619,Yes
S04385,2025,Spring,Data Science,BS Health Data Science,Undergraduate,Male,White,23,In-state,Yes,Yes,9853.0,31,28,89.4,82.6,69.3,0,0,0,3.3,Medium,0.574,Yes,0.53,No
S04386,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Female,Asian,24,International,No,Yes,4464.0,32,29,90.6,96.0,64.9,1,2,2,2.0,Medium,0.496,No,0.297,No
S04387,2025,Fall,Social Work,BSW,Undergraduate,Female,White,20,In-state,No,Yes,4028.0,31,31,100.0,98.5,99.7,1,2,3,4.0,Low,0.89,No,0.862,Yes
S04388,2023,Fall,Data Science,BS Health Data Science,Undergraduate,Female,Asian,18,In-state,No,Yes,9693.0,24,22,91.6,83.0,73.4,2,0,3,3.53,Low,0.717,Yes,0.609,No
S04389,2023,Spring,Social Work,MSW,Graduate,Female,White,32,Out-of-state,No,No,8973.0,24,24,100.0,83.9,55.9,3,3,2,4.0,Low,0.768,Yes,0.7,Yes
S04390,2022,Spring,Public Health,BS Public Health,Undergraduate,Nonbinary,Other/Unknown,19,In-state,No,Yes,2282.0,31,25,79.1,72.0,49.4,1,1,2,2.2,High,0.27,Yes,0.102,No
S04391,2025,Fall,Health Administration,MHA,Graduate,Male,White,25,In-state,Yes,No,7851.0,30,30,100.0,95.8,79.9,4,4,1,2.57,Low,0.73,No,0.551,Yes
S04392,2022,Fall,Public Health,BS Public Health,Undergraduate,Female,Black,21,In-state,Yes,Yes,5139.0,31,31,100.0,73.0,78.5,3,4,2,3.74,Low,0.765,Yes,0.687,Yes
S04393,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Multiracial,21,International,No,Yes,1991.0,27,25,91.4,62.4,59.6,1,2,4,2.52,Medium,0.403,No,0.21,No
S04394,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Multiracial,22,In-state,No,Yes,3272.0,27,22,82.6,77.9,75.1,1,1,2,2.43,Medium,0.513,Yes,0.29,No
S04395,2023,Spring,Health Administration,MHA,Graduate,Female,White,30,In-state,No,Yes,2704.0,18,18,100.0,100.0,67.4,5,0,0,3.31,Low,0.843,Yes,0.669,Yes
S04396,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Female,White,18,Out-of-state,Yes,Yes,5293.0,27,27,100.0,88.7,76.3,1,0,0,2.03,Medium,0.491,No,0.287,No
S04397,2024,Spring,Social Work,BSW,Undergraduate,Male,White,18,In-state,Yes,Yes,5061.0,32,24,74.3,66.5,44.0,3,4,1,2.8,High,0.32,No,0.165,No
S04398,2022,Spring,Social Work,BSW,Undergraduate,Female,White,22,Out-of-state,Yes,Yes,4027.0,33,32,97.5,68.6,71.2,0,3,2,3.63,High,0.504,No,0.411,Yes
S04399,2023,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Multiracial,19,Out-of-state,No,Yes,2224.0,30,30,98.8,76.4,84.4,3,0,2,3.12,Low,0.74,Yes,0.568,Yes
S04400,2023,Fall,Health Administration,BS Health Administration,Undergraduate,Male,White,19,In-state,Yes,Yes,4829.0,27,25,93.4,67.3,43.7,3,3,5,3.72,High,0.467,Yes,0.352,No
S04401,2023,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Black,20,Out-of-state,Yes,No,6298.0,32,29,92.0,68.7,45.0,4,1,2,2.62,High,0.314,No,0.176,No
S04402,2025,Fall,Public Health,BS Public Health,Undergraduate,Male,White,18,Out-of-state,No,No,8189.0,30,29,96.1,60.6,43.9,3,2,1,3.38,Medium,0.454,No,0.392,Yes
S04403,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Hispanic/Latino,22,In-state,No,Yes,3386.0,27,27,100.0,73.1,84.8,5,1,1,3.46,Low,0.789,Yes,0.657,No
S04404,2023,Fall,Nutrition,BS Nutrition,Undergraduate,Female,Black,20,In-state,No,No,10367.0,30,26,87.1,99.7,74.5,3,0,1,2.88,Medium,0.666,Yes,0.592,Yes
S04405,2025,Spring,Public Health,MPH,Graduate,Male,White,39,In-state,Yes,Yes,9594.0,24,24,100.0,80.3,76.1,1,0,4,3.12,Low,0.657,Yes,0.49,Yes
S04406,2025,Spring,Health Administration,BS Health Administration,Undergraduate,Male,Hispanic/Latino,21,In-state,No,Yes,6783.0,31,27,87.4,71.7,61.2,1,4,0,2.6,Medium,0.424,Yes,0.281,No
S04407,2024,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Black,18,In-state,Yes,Yes,5832.0,27,27,100.0,79.6,72.0,1,2,0,3.33,Low,0.685,Yes,0.543,Yes
S04408,2025,Spring,Public Health,BS Public Health,Undergraduate,Female,Asian,18,In-state,No,Yes,872.0,33,32,97.2,72.0,86.4,2,3,3,1.89,Medium,0.478,No,0.245,No
S04409,2024,Spring,Public Health,BS Public Health,Undergraduate,Female,White,20,In-state,No,Yes,5881.0,24,24,100.0,83.4,86.6,0,4,2,3.33,Low,0.729,No,0.58,Yes
S04410,2025,Spring,Social Work,BSW,Undergraduate,Nonbinary,Hispanic/Latino,22,In-state,No,Yes,7509.0,27,27,100.0,72.8,86.8,2,0,1,4.0,Low,0.783,Yes,0.729,Yes
S04411,2026,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,20,In-state,Yes,Yes,1725.0,32,32,100.0,95.9,60.4,5,3,0,2.91,Low,0.767,Yes,0.603,No
S04412,2022,Spring,Public Health,BS Public Health,Undergraduate,Female,Black,23,In-state,No,No,8241.0,27,24,87.2,95.7,91.1,3,3,5,2.47,Low,0.713,No,0.507,No
S04413,2025,Spring,Nutrition,BS Nutrition,Undergraduate,Female,Other/Unknown,18,In-state,No,Yes,3572.0,33,33,100.0,83.3,65.6,2,1,0,3.76,Low,0.772,Yes,0.7,No
S04414,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Black,18,International,No,Yes,6553.0,27,22,83.1,66.2,70.4,1,2,2,2.63,Medium,0.433,No,0.261,No
S04415,2024,Spring,Health Administration,MHA,Graduate,Female,White,32,In-state,No,No,5489.0,27,21,76.2,53.3,63.6,1,1,1,3.22,Medium,0.464,Yes,0.297,No
S04416,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Female,Black,24,In-state,No,Yes,5590.0,32,32,100.0,70.9,61.3,2,0,2,3.5,Low,0.655,Yes,0.546,No
S04417,2026,Fall,Health Administration,BS Health Administration,Undergraduate,Male,Black,18,In-state,Yes,Yes,5538.0,33,29,88.7,83.6,89.8,3,0,1,2.7,Low,0.707,Yes,0.517,No
S04418,2022,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Asian,19,In-state,No,Yes,3551.0,30,30,100.0,97.2,94.7,7,3,0,3.47,Low,0.896,Yes,0.836,Yes
S04419,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,22,International,No,Yes,11964.0,27,25,91.0,90.4,75.1,0,3,0,3.19,Medium,0.597,Yes,0.552,No
S04420,2024,Fall,Nutrition,BS Nutrition,Undergraduate,Male,White,20,In-state,No,No,8215.0,24,24,100.0,76.7,82.1,2,2,1,3.6,Low,0.735,Yes,0.63,No
S04421,2023,Fall,Health Administration,BS Health Administration,Undergraduate,Male,Black,20,Out-of-state,No,Yes,2868.0,27,27,100.0,77.4,66.3,2,1,1,2.96,Low,0.648,No,0.432,Yes
S04422,2022,Spring,Data Science,MS Health Data Science,Graduate,Male,White,25,Out-of-state,Yes,Yes,8114.0,24,23,94.0,66.9,32.0,1,0,1,3.18,High,0.297,No,0.175,No
S04423,2025,Spring,Data Science,MS Health Data Science,Graduate,Female,Hispanic/Latino,33,Out-of-state,Yes,No,5902.0,18,16,88.9,62.4,56.1,4,0,1,2.95,Medium,0.501,Yes,0.289,No
S04424,2026,Spring,Nutrition,BS Nutrition,Undergraduate,Male,Multiracial,20,In-state,No,Yes,2263.0,27,24,90.0,83.1,83.7,5,4,2,2.97,Low,0.778,No,0.574,Yes
S04425,2023,Spring,Nutrition,BS Nutrition,Undergraduate,Female,Multiracial,22,In-state,No,Yes,239.0,31,31,100.0,100.0,94.4,0,3,3,3.93,Low,0.889,Yes,0.838,Yes
S04426,2025,Spring,Public Health,BS Public Health,Undergraduate,Male,Hispanic/Latino,22,International,No,No,13584.0,33,33,100.0,99.8,76.7,2,3,1,3.99,Low,0.816,Yes,0.84,Yes
S04427,2023,Fall,Social Work,MSW,Graduate,Female,White,30,In-state,No,No,4798.0,30,28,92.8,74.7,37.1,1,2,4,3.05,Medium,0.468,No,0.329,No
S04428,2023,Spring,Public Health,BS Public Health,Undergraduate,Female,Hispanic/Latino,23,In-state,No,Yes,6146.0,27,23,86.2,83.1,51.5,1,5,2,2.78,Low,0.55,Yes,0.331,Yes
S04429,2024,Spring,Data Science,BS Health Data Science,Undergraduate,Nonbinary,Asian,23,International,No,Yes,16285.0,31,30,97.5,74.7,62.9,2,3,1,2.75,Medium,0.397,No,0.37,Yes
S04430,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Female,White,19,In-state,Yes,Yes,5632.0,32,28,86.0,70.4,48.3,3,2,0,2.19,High,0.264,No,0.119,No
S04431,2026,Fall,Public Health,MS Epidemiology,Graduate,Male,Hispanic/Latino,33,International,Yes,Yes,9240.0,21,19,90.9,76.1,51.8,2,1,0,3.05,Low,0.565,Yes,0.354,No
S04432,2023,Fall,Social Work,MSW,Graduate,Male,Other/Unknown,36,In-state,No,Yes,788.0,18,17,94.8,66.6,74.2,3,2,2,2.52,Medium,0.547,No,0.259,Yes
S04433,2023,Spring,Public Health,BS Public Health,Undergraduate,Female,White,22,In-state,Yes,Yes,4757.0,30,30,100.0,81.4,72.4,5,0,0,2.77,Low,0.695,Yes,0.506,No
S04434,2022,Spring,Data Science,MS Health Data Science,Graduate,Female,White,22,In-state,Yes,No,5448.0,18,18,98.8,68.3,77.6,1,0,3,3.11,Medium,0.578,Yes,0.384,Yes
S04435,2026,Fall,Public Health,BS Public Health,Undergraduate,Female,White,20,In-state,No,Yes,2767.0,33,30,91.1,79.8,73.5,1,1,1,2.06,Medium,0.463,No,0.256,Yes
S04436,2022,Spring,Health Administration,MHA,Graduate,Male,White,32,In-state,No,No,6091.0,27,27,100.0,93.0,67.4,4,1,4,3.85,Low,0.84,Yes,0.773,No
S04437,2024,Fall,Nutrition,MS Nutrition,Graduate,Male,White,33,International,No,Yes,5161.0,24,19,77.8,81.2,45.0,3,0,1,2.6,Medium,0.494,No,0.275,No
S04438,2022,Fall,Data Science,BS Health Data Science,Undergraduate,Male,White,21,In-state,No,No,5197.0,31,31,100.0,100.0,99.7,3,3,1,4.0,Low,0.904,Yes,0.884,Yes
S04439,2025,Spring,Public Health,BS Public Health,Undergraduate,Female,White,23,In-state,No,No,6481.0,24,22,91.8,95.3,53.8,3,1,1,3.02,Low,0.691,No,0.506,Yes
S04440,2025,Spring,Public Health,BS Public Health,Undergraduate,Male,Black,23,In-state,No,No,7750.0,33,30,91.5,88.8,46.4,2,3,2,2.22,Medium,0.415,No,0.275,Yes
S04441,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Black,22,In-state,No,Yes,1313.0,33,33,100.0,57.9,82.0,3,1,2,2.73,Medium,0.536,Yes,0.365,No
S04442,2026,Fall,Social Work,BSW,Undergraduate,Female,White,18,In-state,Yes,Yes,6509.0,31,28,90.7,100.0,74.6,4,2,1,2.1,Medium,0.606,Yes,0.424,No
S04443,2022,Spring,Public Health,BS Public Health,Undergraduate,Female,Other/Unknown,18,In-state,No,Yes,3714.0,33,33,100.0,77.0,73.7,5,1,2,2.37,Medium,0.568,Yes,0.397,No
S04444,2024,Fall,Data Science,BS Health Data Science,Undergraduate,Female,Black,19,International,Yes,Yes,8963.0,31,28,90.3,70.4,76.6,0,1,2,2.28,High,0.28,No,0.148,No
S04445,2022,Spring,Nutrition,MS Nutrition,Graduate,Female,Hispanic/Latino,29,In-state,Yes,Yes,3058.0,27,23,85.6,83.4,78.7,3,2,3,3.67,Low,0.822,Yes,0.686,Yes
S04446,2025,Spring,Data Science,BS Health Data Science,Undergraduate,Male,Hispanic/Latino,21,In-state,No,Yes,11794.0,27,25,90.8,78.6,53.2,0,2,0,2.88,High,0.307,No,0.212,No
S04447,2024,Fall,Social Work,BSW,Undergraduate,Female,Asian,22,Out-of-state,No,No,10753.0,30,30,100.0,100.0,100.0,3,3,1,3.71,Low,0.862,Yes,0.847,Yes
S04448,2025,Fall,Public Health,BS Public Health,Undergraduate,Female,Black,18,In-state,No,Yes,4388.0,31,27,88.6,83.0,72.8,2,2,2,2.27,Medium,0.516,Yes,0.318,Yes
S04449,2025,Fall,Public Health,BS Public Health,Undergraduate,Female,Asian,21,In-state,No,Yes,4251.0,30,30,100.0,96.5,70.1,3,0,2,3.66,Low,0.827,No,0.76,Yes
S04450,2026,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Black,18,In-state,No,Yes,8685.0,30,27,90.3,82.1,95.8,2,3,1,2.52,Low,0.647,Yes,0.449,No
S04451,2024,Spring,Public Health,BS Public Health,Undergraduate,Male,White,25,In-state,Yes,No,6220.0,24,24,100.0,100.0,67.8,5,0,2,3.11,Low,0.791,Yes,0.654,Yes
S04452,2023,Spring,Social Work,MSW,Graduate,Male,Black,25,In-state,No,No,10829.0,30,30,100.0,84.1,97.4,5,0,2,4.0,Low,0.867,Yes,0.85,Yes
S04453,2022,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Hispanic/Latino,21,In-state,No,No,11619.0,31,29,93.8,75.9,62.2,3,2,3,3.89,Medium,0.647,Yes,0.677,Yes
S04454,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Black,21,In-state,No,No,5865.0,32,32,100.0,87.9,66.4,2,1,1,3.06,Low,0.687,No,0.553,Yes
S04455,2026,Fall,Social Work,BSW,Undergraduate,Female,Black,23,Out-of-state,No,Yes,3438.0,31,31,100.0,78.9,45.1,1,0,2,3.97,Low,0.711,Yes,0.634,No
S04456,2025,Spring,Public Health,BS Public Health,Undergraduate,Female,Hispanic/Latino,20,In-state,Yes,Yes,0.0,24,24,100.0,90.3,59.1,3,3,2,3.45,Low,0.787,Yes,0.616,Yes
S04457,2023,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Hispanic/Latino,20,In-state,No,Yes,1277.0,30,30,99.6,79.8,58.8,3,4,0,2.97,Low,0.669,Yes,0.461,No
S04458,2022,Fall,Public Health,BS Public Health,Undergraduate,Male,White,21,In-state,No,Yes,4939.0,24,22,91.5,78.3,67.1,1,0,4,2.75,Medium,0.523,Yes,0.341,No
S04459,2022,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Hispanic/Latino,22,In-state,No,Yes,2340.0,32,29,91.2,57.9,96.7,4,0,3,2.94,Medium,0.628,Yes,0.463,No
S04460,2023,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,20,In-state,No,Yes,6956.0,32,31,98.3,79.1,47.6,0,3,0,2.76,Medium,0.421,No,0.317,No
S04461,2024,Fall,Public Health,MS Epidemiology,Graduate,Male,Black,38,Out-of-state,No,Yes,4748.0,24,24,100.0,99.1,58.0,0,2,2,3.13,Low,0.717,Yes,0.526,No
S04462,2025,Spring,Social Work,BSW,Undergraduate,Female,Black,21,Out-of-state,No,No,13866.0,27,21,77.5,78.0,63.7,2,0,3,2.99,Medium,0.48,No,0.401,No
S04463,2024,Spring,Data Science,MS Health Data Science,Graduate,Female,Hispanic/Latino,37,In-state,No,Yes,5196.0,30,30,100.0,79.0,84.5,0,2,1,3.41,Medium,0.684,Yes,0.601,Yes
S04464,2025,Spring,Data Science,BS Health Data Science,Undergraduate,Female,White,21,Out-of-state,No,No,10090.0,30,26,86.2,79.3,66.8,0,0,0,2.7,High,0.341,No,0.219,Yes
S04465,2026,Spring,Public Health,MS Epidemiology,Graduate,Female,Black,22,In-state,Yes,Yes,6378.0,21,21,100.0,97.2,87.0,3,3,2,3.72,Low,0.864,Yes,0.777,Yes
S04466,2025,Fall,Social Work,MSW,Graduate,Female,Asian,29,Out-of-state,No,Yes,6378.0,24,24,100.0,88.4,76.1,4,0,0,3.33,Low,0.791,No,0.649,Yes
S04467,2025,Spring,Social Work,MSW,Graduate,Male,Black,26,In-state,Yes,Yes,4934.0,30,30,99.3,79.0,49.8,1,0,1,3.59,Low,0.678,Yes,0.549,No
S04468,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Asian,23,In-state,Yes,Yes,9257.0,24,23,95.2,62.5,51.6,1,2,3,3.44,Medium,0.451,Yes,0.372,Yes
S04469,2024,Fall,Public Health,MS Epidemiology,Graduate,Female,White,26,Out-of-state,No,Yes,8856.0,24,24,100.0,75.9,56.4,3,0,1,3.84,Low,0.718,No,0.62,No
S04470,2024,Spring,Health Administration,BS Health Administration,Undergraduate,Female,White,24,Out-of-state,Yes,Yes,4587.0,30,25,84.1,92.8,69.4,1,2,2,2.01,Medium,0.494,Yes,0.275,No
S04471,2023,Fall,Social Work,BSW,Undergraduate,Male,White,21,Out-of-state,Yes,Yes,355.0,24,17,72.2,68.4,40.1,2,1,0,2.13,High,0.251,No,0.071,No
S04472,2022,Spring,Health Administration,MHA,Graduate,Male,Black,29,In-state,No,No,6004.0,21,21,100.0,93.4,71.6,1,0,3,4.0,Low,0.83,No,0.745,Yes
S04473,2026,Spring,Nutrition,MS Nutrition,Graduate,Male,Black,23,Out-of-state,No,Yes,4303.0,27,26,96.9,60.8,100.0,4,4,5,3.09,Medium,0.676,No,0.515,No
S04474,2022,Spring,Data Science,BS Health Data Science,Undergraduate,Female,White,18,In-state,No,Yes,0.0,33,33,100.0,77.2,74.5,1,1,1,3.59,Low,0.763,No,0.638,No
S04475,2024,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Multiracial,21,In-state,No,Yes,3616.0,32,32,100.0,98.1,73.4,3,1,2,3.79,Low,0.853,Yes,0.805,Yes
S04476,2022,Fall,Social Work,BSW,Undergraduate,Female,Other/Unknown,20,In-state,No,No,10748.0,24,24,100.0,92.9,100.0,3,2,1,3.12,Low,0.784,Yes,0.681,No
S04477,2024,Spring,Social Work,BSW,Undergraduate,Male,White,20,In-state,Yes,No,9460.0,33,30,90.8,83.5,52.7,3,0,2,3.04,Low,0.603,No,0.481,No
S04478,2022,Fall,Nutrition,BS Nutrition,Undergraduate,Female,Black,25,Out-of-state,No,Yes,4941.0,24,22,90.6,83.6,46.2,1,2,1,3.65,Low,0.679,Yes,0.531,Yes
S04479,2026,Fall,Public Health,BS Public Health,Undergraduate,Female,White,20,International,Yes,Yes,13337.0,27,27,100.0,100.0,80.0,2,1,1,3.91,Low,0.817,Yes,0.815,No
S04480,2026,Spring,Social Work,BSW,Undergraduate,Male,White,19,In-state,No,No,9323.0,32,32,100.0,94.1,90.9,2,1,2,3.88,Low,0.841,Yes,0.829,No
S04481,2026,Fall,Nutrition,MS Nutrition,Graduate,Female,Hispanic/Latino,28,In-state,No,No,5727.0,18,18,100.0,83.8,55.9,1,0,0,4.0,Low,0.763,Yes,0.632,No
S04482,2024,Spring,Social Work,BSW,Undergraduate,Male,Asian,19,Out-of-state,No,No,15174.0,30,30,100.0,87.1,100.0,2,2,1,2.93,Low,0.687,Yes,0.619,Yes
S04483,2023,Spring,Data Science,BS Health Data Science,Undergraduate,Female,White,21,International,No,Yes,6516.0,24,22,91.4,79.5,59.4,4,1,2,2.71,Medium,0.541,Yes,0.369,No
S04484,2023,Spring,Public Health,BS Public Health,Undergraduate,Nonbinary,White,20,In-state,Yes,Yes,4601.0,27,27,100.0,93.1,71.2,3,3,3,4.0,Low,0.847,No,0.796,Yes
S04485,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Black,20,In-state,No,No,9000.0,32,32,100.0,82.0,56.8,2,3,2,4.0,Low,0.733,Yes,0.716,Yes
S04486,2023,Spring,Data Science,MS Health Data Science,Graduate,Female,White,36,In-state,No,No,17271.0,24,24,100.0,86.9,90.6,4,0,3,3.73,Low,0.79,Yes,0.769,Yes
S04487,2023,Fall,Data Science,BS Health Data Science,Undergraduate,Male,White,24,Out-of-state,No,Yes,7277.0,31,31,100.0,87.4,81.9,2,4,1,3.22,Low,0.739,Yes,0.637,Yes
S04488,2022,Spring,Health Administration,MHA,Graduate,Male,Multiracial,31,In-state,No,Yes,6633.0,30,30,100.0,87.8,72.2,3,6,0,4.0,Low,0.833,Yes,0.789,Yes
S04489,2026,Fall,Nutrition,MS Nutrition,Graduate,Female,White,35,In-state,No,Yes,1347.0,27,23,85.1,89.2,47.2,1,4,2,3.26,Low,0.702,No,0.474,No
S04490,2024,Spring,Health Administration,MHA,Graduate,Female,White,22,In-state,Yes,No,9798.0,24,23,97.7,94.0,69.8,6,0,2,3.54,Low,0.821,Yes,0.736,No
S04491,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Male,Hispanic/Latino,20,In-state,Yes,Yes,9461.0,32,32,100.0,86.6,87.8,6,1,3,4.0,Low,0.864,No,0.857,Yes
S04492,2025,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Black,21,In-state,Yes,No,11067.0,33,33,100.0,96.5,90.5,3,1,3,4.0,Low,0.858,Yes,0.865,Yes
S04493,2022,Spring,Public Health,BS Public Health,Undergraduate,Female,White,22,Out-of-state,Yes,No,13962.0,31,30,96.3,82.6,83.7,2,1,3,2.9,Medium,0.558,No,0.527,No
